intensity;direction
0.031784;213.370201
0.037410;213.447493
0.041994;214.354890
0.046112;219.330721
0.045069;219.980096
0.035770;217.904157
0.060502;215.461031
0.040475;214.577701
0.027630;219.180724
0.028074;222.562220
0.038433;223.698240
0.079320;225.414472
0.046244;233.002509
0.027116;240.754590
0.063028;234.490928
0.074289;227.004989
0.092724;229.900723
0.034355;236.303119
0.038905;237.364676
0.030860;233.596024
0.035880;228.471438
0.051671;218.239570
0.051298;214.521137
0.055775;215.937911
0.056025;217.691974
0.034435;219.180720
0.049308;220.783633
0.040270;215.337488
0.025305;232.133033
0.027220;242.675931
0.016293;243.026853
0.013082;236.218405
0.012875;233.008409
0.031097;229.685609
0.040381;224.496965
0.062357;220.912899
0.068072;221.128006
0.070704;217.053111
0.057625;218.601861
0.056276;215.989360
0.029867;217.576240
0.050146;220.131245
0.039073;220.241036
0.051205;218.898427
0.024427;220.681345
0.015176;230.604904
0.028333;228.283857
0.050383;218.743953
0.043192;214.581035
0.034223;217.804687
0.026227;221.667506
0.033160;220.441670
0.024599;221.077497
0.037314;213.627909
0.045241;206.294785
0.045567;212.335519
0.047918;216.442915
0.040992;221.089482
0.045034;220.052396
0.042392;216.679788
0.065946;210.739677
0.041488;213.785096
0.038733;215.704368
0.028813;215.663536
0.027427;221.288221
0.012113;230.827918
0.010961;230.586550
0.008878;230.468842
0.018361;224.117487
0.040357;219.020511
0.050087;220.463735
0.025573;224.663314
0.012437;220.320089
0.015121;215.716445
0.020362;221.072705
0.023372;222.193427
0.036465;217.040823
0.043145;217.926760
0.022072;220.467282
0.019220;224.576130
0.020676;221.965084
0.010227;216.754878
0.011613;212.528201
0.017348;202.305818
0.004972;222.493237
0.008365;234.688836
0.009777;227.134662
0.009108;223.354135
0.007616;224.381541
0.014377;219.013092
0.018041;217.434048
0.020209;225.819977
0.014840;228.323828
0.011985;225.150076
0.011781;219.292568
0.008778;225.013303
0.013534;234.473301
0.012431;229.371103
0.013111;206.087155
0.011047;210.914456
0.006818;215.444455
0.006220;213.141754
0.006088;218.484672
0.006695;225.013196
0.003981;209.214141
0.005922;203.336744
0.006485;206.933211
0.007715;204.131335
0.007128;208.808850
0.006168;216.846872
0.005601;219.909266
0.006899;207.103738
0.007846;202.358317
0.006715;212.459154
0.007395;212.288008
0.007197;214.599882
0.006425;214.743725
0.004952;211.513731
0.007997;211.394053
0.008405;220.830930
0.008853;219.591333
0.008319;207.993202
0.007183;216.086867
0.006264;218.756240
0.011387;201.509047
0.018221;191.451740
0.012112;191.610704
0.004390;195.273098
0.007955;208.493723
0.008379;209.781430
0.008637;203.099654
0.004644;203.201743
0.005105;210.049867
0.009277;211.760588
0.014888;194.038912
0.009059;204.940795
0.006857;217.260909
0.006351;218.690696
0.004145;219.106226
0.007456;196.022341
0.022886;181.246217
0.009991;202.809358
0.005409;219.316130
0.004336;220.431122
0.005474;207.388513
0.005319;203.622055
0.005948;199.959658
0.009550;200.637060
0.009895;207.059666
0.012400;206.621020
0.010780;208.936867
0.014116;205.583628
0.014416;201.104570
0.007680;211.489466
0.004377;217.454358
0.005039;210.389131
0.011005;192.303409
0.017943;184.202677
0.027650;183.207578
0.012420;194.681443
0.006179;205.865295
0.005187;206.265284
0.006846;192.972472
0.007882;194.357152
0.006136;187.405185
0.004891;201.606021
0.004941;218.380593
0.008357;201.875041
0.013785;190.629955
0.011822;198.577146
0.009537;204.272366
0.005882;216.396128
0.007441;216.920703
0.011608;205.423102
0.014440;201.770189
0.014090;201.858411
0.011384;204.557063
0.007366;207.159874
0.005793;209.987782
0.018703;192.192762
0.019383;189.959238
0.010055;194.374141
0.006135;198.563615
0.009439;188.795069
0.035939;184.191324
0.040122;185.155598
0.011369;194.337583
0.008037;212.241021
0.009581;225.990184
0.010091;208.684678
0.014454;200.643636
0.015795;201.693943
0.008861;210.321131
0.005120;221.580496
0.006624;218.835062
0.022871;203.507371
0.016559;216.478109
0.013962;221.728942
0.011617;221.276434
0.009648;224.334772
0.007170;241.084682
0.008733;240.585922
0.009431;226.870392
0.008477;221.816849
0.009213;212.819641
0.017178;198.398095
0.017574;200.173414
0.019329;201.047692
0.013372;207.717692
0.017745;219.287591
0.032124;212.345510
0.034721;214.811348
0.032601;214.596546
0.021640;209.284147
0.016766;211.027696
0.013822;217.157488
0.016138;217.357277
0.018297;219.776129
0.020924;217.832694
0.016399;217.117500
0.008428;224.943545
0.008067;227.879787
0.007848;226.224470
0.011784;226.854370
0.010381;223.078738
0.013059;213.397060
0.013977;207.776745
0.015227;205.978418
0.037639;201.062066
0.025080;204.346132
0.018575;206.758845
0.017975;210.190304
0.032884;206.451868
0.020884;212.451362
0.014362;223.941146
0.012462;218.466967
0.010832;215.622492
0.011215;213.838742
0.010640;215.312597
0.015269;212.455922
0.014408;211.060711
0.009952;214.615093
0.009293;214.651970
0.012759;210.588531
0.005539;224.286340
0.005896;237.714141
0.009979;233.115696
0.025958;217.618307
0.011965;222.261337
0.008532;227.603530
0.010186;223.223129
0.011199;218.369382
0.008686;215.627397
0.019814;214.620832
0.033902;213.207288
0.036169;206.085511
0.024367;199.863210
0.019142;211.504893
0.058304;207.815924
0.065408;210.806558
0.033736;218.447597
0.027466;222.707705
0.018347;234.048020
0.015804;241.752392
0.011277;237.586856
0.023897;222.150504
0.048629;217.993330
0.055121;216.061869
0.028992;217.788849
0.020051;220.513639
0.016849;220.220616
0.012893;225.084881
0.024764;216.514154
0.022765;212.525406
0.030690;214.984885
0.044199;214.179569
0.043856;216.273109
0.049769;213.905504
0.045301;208.761030
0.045006;212.253536
0.047907;211.715199
0.039058;214.688325
0.033125;214.576344
0.046680;210.094469
0.060802;209.524573
0.063323;208.952076
0.071937;210.394473
0.078788;211.304266
0.085232;210.029375
0.066354;212.303122
0.073218;216.603119
0.070262;220.936343
0.060379;217.446863
0.051379;212.619992
0.063646;210.817599
0.041847;215.458744
0.037505;220.438951
0.055765;215.250099
0.051727;213.795203
0.059706;213.999792
0.054042;218.816975
0.063441;219.098325
0.045868;218.973320
0.032036;218.864676
0.038067;216.805200
0.037501;214.983434
0.042506;216.493225
0.059172;220.672074
0.062501;217.311551
0.055302;218.259152
0.047885;214.378216
0.068534;211.622911
0.053339;214.673025
0.045829;217.470313
0.077281;221.534681
0.050305;231.509470
0.064371;229.527076
0.112357;219.717279
0.061049;216.239054
0.066148;214.434161
0.055372;216.282703
0.048399;219.291557
0.045891;223.161762
0.061487;222.804681
0.073719;214.423535
0.047142;217.004896
0.063262;218.175935
0.057802;226.053218
0.051119;226.174361
0.033515;225.249676
0.038903;228.369989
0.083013;225.274677
0.067852;221.984471
0.075790;225.163635
0.105106;230.914884
0.136957;228.382276
0.123350;223.284150
0.105407;224.909469
0.053273;233.734804
0.049013;238.870934
0.038684;237.356239
0.029067;235.946027
0.016255;236.938018
0.012242;246.604471
0.012324;247.538642
0.018721;247.288228
0.021217;233.311994
0.040614;217.490854
0.024155;218.266997
0.042794;217.814069
0.119881;226.679263
0.096484;231.108326
0.071477;234.536557
0.118891;226.340406
0.114098;221.198011
0.129831;221.336246
0.124579;220.691146
0.109086;220.645105
0.116414;220.454066
0.114972;219.543541
0.097747;220.548536
0.054543;225.102802
0.041545;219.338643
0.052588;213.371347
0.101490;215.016766
0.116847;215.188845
0.074893;219.648842
0.068169;218.705405
0.043886;219.542282
0.038279;217.364782
0.048342;216.606343
0.061607;212.953011
0.056219;216.275093
0.041837;221.521969
0.037339;225.927909
0.026644;217.502485
0.049757;212.476968
0.066883;216.736134
0.042252;223.077905
0.053998;215.829053
0.044621;209.982178
0.067959;213.116448
0.039167;214.479991
0.078143;216.857599
0.087185;217.268536
0.058704;217.313952
0.083973;218.924473
0.070446;214.405620
0.063330;218.044472
0.075781;216.310407
0.088557;211.982493
0.056239;215.267911
0.056842;217.511661
0.039867;221.391453
0.037799;221.786674
0.050669;223.006575
0.047332;223.556251
0.063498;219.715513
0.052072;215.453949
0.038048;213.830096
0.031283;213.900616
0.030696;215.456241
0.030000;211.925196
0.069048;212.195516
0.105129;215.748429
0.055825;216.017389
0.094641;213.382391
0.069015;214.107392
0.097721;215.830201
0.099094;213.549680
0.072737;214.773221
0.105015;215.649781
0.059298;216.857072
0.063695;217.625405
0.087646;214.309991
0.057950;214.371656
0.047477;215.670924
0.046048;215.783739
0.066242;217.471553
0.062034;216.487488
0.041599;219.717280
0.036105;222.516963
0.036394;216.087069
0.038624;212.656861
0.050914;215.814573
0.082701;211.633220
0.071421;214.433013
0.054499;216.362282
0.027288;219.459886
0.032571;213.638941
0.044492;208.997382
0.046024;212.303637
0.050262;217.409988
0.054996;213.121136
0.035287;212.859365
0.042607;213.063011
0.048197;210.018326
0.045394;213.811558
0.037361;216.932597
0.021979;221.017392
0.024042;226.816136
0.019831;225.228629
0.050968;218.920505
0.057780;211.318011
0.032031;213.162804
0.039378;210.876555
0.034432;216.786550
0.034148;212.956128
0.031492;220.732908
0.024903;221.515302
0.015834;214.547803
0.010443;211.116968
0.009055;209.235607
0.009137;212.877278
0.009295;214.256236
0.013808;203.082067
0.013787;206.668014
0.013651;214.954267
0.017909;218.631874
0.027055;220.006244
0.024273;222.151972
0.021407;221.570616
0.015201;222.108012
0.014822;215.914255
0.015758;218.232695
0.012587;218.104042
0.012413;215.188626
0.017434;222.190087
0.011865;223.749662
0.012306;221.900186
0.020813;223.220080
0.014707;223.326329
0.011749;217.884964
0.016604;213.942365
0.011159;218.948828
0.009784;224.828825
0.010609;221.608833
0.011780;211.388102
0.008881;208.841225
0.007178;213.285183
0.010888;210.023103
0.011857;219.186134
0.011952;222.641320
0.012981;211.141747
0.019894;212.868839
0.020787;219.499456
0.013479;218.697373
0.014943;220.205908
0.014680;208.008717
0.012080;207.851023
0.010935;213.955178
0.010403;208.524971
0.011476;218.856431
0.008949;219.024453
0.007452;221.993303
0.016539;210.531216
0.028334;204.768508
0.015076;209.976110
0.011271;214.681937
0.012561;211.660068
0.011018;207.790906
0.012825;204.347993
0.004685;217.542681
0.005037;224.294865
0.009328;208.827572
0.008631;204.717990
0.003711;217.298821
0.002655;224.840902
0.005434;220.382246
0.010816;204.951210
0.006814;212.439352
0.004875;218.673614
0.005409;203.133929
0.009486;192.745388
0.009782;203.001128
0.008456;203.923729
0.009600;198.468827
0.006475;191.757262
0.003331;199.228303
0.004950;217.279464
0.007874;212.901851
0.006395;204.633420
0.004421;211.417276
0.003266;220.792057
0.005156;222.489349
0.013494;200.830913
0.006723;206.978001
0.006195;217.663722
0.008253;214.882461
0.010272;193.479340
0.007563;195.328726
0.005241;208.629880
0.008454;210.283945
0.011227;206.503327
0.006675;209.472385
0.004300;217.972797
0.004007;218.408310
0.005316;214.244353
0.005250;206.291425
0.034261;183.813305
0.021000;186.543320
0.015011;196.562961
0.010749;206.582602
0.009942;209.870104
0.009654;202.239040
0.006710;223.232896
0.012787;224.053523
0.018544;217.244563
0.017063;203.189774
0.012576;204.471334
0.009369;208.833842
0.003945;209.984472
0.002091;220.797702
0.005450;223.204341
0.027711;200.594776
0.019735;206.912385
0.011835;219.096483
0.011611;240.506693
0.007684;243.253747
0.006132;227.952157
0.006609;212.307874
0.008534;204.562360
0.008559;215.474549
0.004718;236.086311
0.006515;241.193717
0.008627;230.986734
0.009429;215.720385
0.006670;223.141838
0.006324;225.057783
0.008148;234.692491
0.010131;244.968738
0.011012;241.943627
0.007177;238.907058
0.008599;230.438426
0.014701;223.199469
0.021205;215.378746
0.021027;213.394786
0.017485;206.733727
0.013526;213.215193
0.012241;213.275296
0.005026;227.048223
0.007833;228.030087
0.008422;229.535908
0.010364;224.578106
0.007749;235.828830
0.006879;242.336842
0.005367;234.431739
0.009096;219.301536
0.013011;222.360187
0.011550;224.737486
0.009247;224.555297
0.008559;228.861438
0.010174;235.979667
0.013003;242.731439
0.014792;236.943737
0.015318;230.731755
0.017599;221.130619
0.020279;209.820306
0.014267;211.386660
0.015802;225.184587
0.026518;220.290425
0.021824;219.849800
0.037867;217.063856
0.057400;214.252496
0.045348;216.004579
0.031728;217.585618
0.033315;218.908749
0.055217;218.868240
0.048937;226.241675
0.054444;223.625526
0.038739;229.433650
0.031593;227.460099
0.030327;219.442597
0.072281;209.585099
0.069981;206.470410
0.043874;211.491972
0.049785;211.988948
0.061989;214.159887
0.068492;214.589682
0.072457;217.809160
0.065244;222.029468
0.055231;228.774258
0.080799;222.912285
0.058782;222.781969
0.040944;222.667590
0.041419;218.700201
0.057248;217.905828
0.036859;220.789788
0.043785;220.175095
0.063746;220.101868
0.060359;217.939573
0.070447;214.790926
0.083101;215.602281
0.050664;215.279982
0.054768;219.479467
0.043439;217.191870
0.050737;217.725624
0.070666;214.420412
0.078908;211.145928
0.084752;212.757904
0.058466;215.232802
0.035304;220.842282
0.050307;221.596658
0.057445;220.232490
0.093087;218.063944
0.161969;212.954882
0.124127;215.663629
0.057196;217.692379
0.040724;223.512793
0.042921;230.249258
0.030721;237.705419
0.027765;233.293546
0.040968;224.831761
0.088044;218.743629
0.086741;221.298634
0.061593;222.594259
0.088022;221.612075
0.063363;222.308535
0.050971;224.910517
0.093460;217.449994
0.069890;218.945623
0.038497;225.439371
0.031459;226.943841
0.022146;226.834780
0.021275;223.920088
0.056851;219.187591
0.055427;216.537072
0.058874;217.542282
0.073108;216.842595
0.068646;215.094991
0.085946;217.541140
0.079107;218.392805
0.058092;218.081552
0.045601;221.078011
0.041987;223.287805
0.039433;231.978012
0.031213;234.600705
0.052440;230.818627
0.065174;228.617173
0.041296;229.169678
0.047624;226.119055
0.071411;222.035199
0.045317;219.012393
0.033332;216.849061
0.037729;214.897392
0.066342;217.830932
0.074002;217.186660
0.113204;214.920722
0.095509;215.152386
0.071113;216.513013
0.070562;221.205416
0.080099;223.757393
0.081020;220.910510
0.071937;224.099886
0.095777;226.247282
0.081269;222.197385
0.099529;220.191034
0.092189;221.192802
0.103642;221.928946
0.089872;218.991756
0.090537;219.954155
0.075446;223.802384
0.044857;224.359359
0.053258;225.445612
0.037218;236.063965
0.043658;231.100000
0.121029;225.477498
0.093378;224.211664
0.081167;223.563537
0.065856;223.898646
0.066028;224.743752
0.065115;222.853329
0.063785;219.056240
0.049953;216.391031
0.045741;212.458844
0.050467;211.789470
0.039492;209.943746
0.047679;215.286140
0.086229;216.883429
0.075187;218.877280
0.044404;218.665610
0.031555;219.141967
0.031481;216.827799
0.038624;216.472804
0.027549;222.398319
0.027061;222.831756
0.022736;223.142797
0.023177;227.941129
0.088396;227.850503
0.047552;227.876232
0.050325;220.714670
0.062797;215.495406
0.062155;216.075201
0.045893;220.662593
0.037258;220.531342
0.036646;219.598118
0.044053;219.858118
0.054117;216.725620
0.048879;218.243224
0.041033;220.570517
0.030621;220.355723
0.028894;220.830828
0.077687;221.113432
0.083654;220.378952
0.044998;218.825098
0.061103;223.779056
0.065605;223.087386
0.050053;224.689368
0.062433;223.917281
0.049070;217.897493
0.056615;218.344263
0.057424;212.670307
0.045105;211.524369
0.071272;213.813951
0.077293;212.304263
0.064776;211.639784
0.068596;215.107596
0.051146;216.459685
0.058500;219.664266
0.091799;215.494473
0.083656;218.311973
0.038574;223.919572
0.040793;222.146235
0.028345;226.384363
0.034460;222.467384
0.055901;214.401865
0.042200;214.501138
0.044567;215.951035
0.052070;216.534992
0.052014;218.588849
0.102985;217.179369
0.077828;216.601037
0.082647;216.868743
0.061877;215.700618
0.056703;214.670099
0.052536;216.128535
0.044369;217.521243
0.066592;214.426551
0.055844;210.382705
0.075335;211.699162
0.058155;216.576140
0.059113;218.149473
0.035551;221.029367
0.037388;227.224796
0.036142;230.422912
0.042435;226.444676
0.056970;217.619887
0.045634;215.584063
0.039737;216.225516
0.029165;215.945617
0.032463;218.678949
0.029116;219.283318
0.021349;216.843636
0.016903;215.601551
0.017998;216.049054
0.023473;214.342282
0.021920;211.903425
0.037538;215.261133
0.040104;217.254155
0.049665;222.446446
0.034691;221.935712
0.018447;224.600398
0.027373;216.056232
0.035559;211.545716
0.025485;213.971658
0.022146;214.283848
0.018927;220.835407
0.020975;215.590196
0.020725;216.220824
0.019341;218.958429
0.057724;214.313638
0.036275;215.827703
0.019340;215.613539
0.017600;218.947704
0.017080;218.221970
0.012121;216.032701
0.011647;217.465089
0.012057;211.127266
0.011840;210.404144
0.016463;209.930296
0.026232;212.646139
0.019560;221.406349
0.017585;210.645816
0.017515;203.233634
0.018125;210.171760
0.018579;215.686651
0.022289;220.046240
0.031916;216.555503
0.026074;209.139152
0.040397;215.621968
0.031341;209.323005
0.022964;214.973115
0.027768;217.639988
0.017417;220.828840
0.017681;213.534988
0.026523;218.958631
0.018066;213.319658
0.008213;208.188725
0.007307;218.575400
0.008160;216.462689
0.007172;219.088204
0.007890;217.672567
0.009073;207.764970
0.009460;214.520813
0.008104;224.969558
0.006609;221.511015
0.011249;224.351011
0.012362;228.637683
0.006287;225.514869
0.007252;228.878829
0.008886;219.786211
0.015153;193.027455
0.011837;199.963514
0.010321;209.966952
0.008705;206.083816
0.006138;215.620180
0.005982;225.525072
0.007328;222.619228
0.012405;201.618924
0.008641;211.634775
0.003296;214.179886
0.004253;224.767587
0.005549;216.741530
0.006207;195.541524
0.006310;191.176195
0.012651;201.697479
0.012577;208.925506
0.010388;207.142174
0.008307;194.368400
0.008175;195.104868
0.005290;208.202167
0.005654;209.749035
0.005565;193.962259
0.005906;189.722163
0.006146;200.901638
0.009646;204.271434
0.009242;201.763623
0.011440;191.799657
0.018688;185.731118
0.006512;198.621021
0.003669;207.635500
0.003887;209.319147
0.005540;199.912897
0.005851;198.484050
0.003007;210.050831
0.002097;222.455414
0.002931;215.978302
0.037774;180.816524
0.016195;183.837677
0.009408;186.282781
0.006840;185.792679
0.006456;185.254866
0.011022;187.687578
0.004900;197.868722
0.004486;210.465913
0.005861;210.849557
0.010001;193.526738
0.011338;184.600282
0.007494;194.056958
0.005535;209.368330
0.004785;214.808957
0.006139;201.554039
0.006415;197.810799
0.004717;199.713086
0.006601;199.283615
0.007805;209.913200
0.005390;215.826437
0.004118;221.733936
0.007540;209.501019
0.010827;211.623638
0.012003;213.829602
0.011433;206.320631
0.007764;206.117165
0.010025;208.528208
0.011593;209.330185
0.009242;223.623738
0.007642;225.963945
0.004572;224.724364
0.002837;225.231042
0.003616;211.878753
0.011896;210.021470
0.012829;212.356359
0.011971;215.237915
0.005775;225.214985
0.005260;222.100184
0.006459;202.181436
0.007449;213.521554
0.005265;225.153335
0.007751;225.992071
0.010421;213.861336
0.012902;210.331862
0.014184;202.456228
0.008640;217.261546
0.010943;227.093428
0.009708;228.300503
0.008849;220.971432
0.010549;219.821645
0.009756;220.339871
0.009767;219.632063
0.010082;217.898737
0.011844;216.301028
0.017000;211.201137
0.016348;214.133022
0.007856;222.527627
0.004270;229.250532
0.003449;230.789057
0.003931;227.548214
0.004815;225.798003
0.003864;226.789880
0.003725;216.397075
0.005993;231.943367
0.012072;245.028844
0.008834;238.346974
0.010491;229.244408
0.012290;232.095750
0.008675;243.658021
0.007948;244.635302
0.013125;231.134371
0.019907;221.555305
0.025011;220.067390
0.027158;223.208847
0.022072;224.182594
0.029086;217.770100
0.023848;218.299473
0.014979;219.605722
0.013322;218.395306
0.011565;220.454262
0.009821;224.608009
0.013192;224.121133
0.010252;220.802490
0.008847;215.766549
0.009414;212.936128
0.018663;212.073014
0.023109;218.753122
0.017683;224.771768
0.017777;226.071354
0.014178;220.841670
0.012030;215.488127
0.012373;222.194871
0.040754;215.246853
0.064277;209.946860
0.031777;212.480818
0.017089;213.302062
0.011482;210.570290
0.016809;208.736652
0.050210;207.139994
0.063270;225.246774
0.060406;223.035000
0.048228;219.863224
0.037486;214.276754
0.023488;215.339259
0.025442;219.821553
0.025498;216.183531
0.051393;212.350616
0.066900;210.812389
0.055217;210.911242
0.051235;211.539784
0.057442;214.883743
0.054846;212.371869
0.048678;217.739578
0.087432;215.648432
0.089015;212.173748
0.103146;210.899996
0.082471;211.663433
0.054878;215.681246
0.055945;212.101971
0.060750;211.355100
0.083793;216.332075
0.088390;215.635621
0.049482;218.890003
0.043827;214.755104
0.056621;215.428225
0.060317;215.903533
0.063263;217.921143
0.065484;223.423965
0.045543;227.031776
0.035861;223.284683
0.032954;227.326975
0.033849;229.225617
0.029947;223.753734
0.021610;215.097382
0.017305;221.718942
0.067604;218.732588
0.065806;217.278118
0.062463;217.269369
0.046324;220.139577
0.076806;222.274679
0.065910;221.432588
0.064752;221.010092
0.074806;225.084995
0.059776;223.554264
0.051747;223.944064
0.039469;222.526568
0.043104;219.913649
0.083405;220.438648
0.029128;238.943347
0.034010;246.599593
0.013343;248.147706
0.010462;243.736346
0.015995;231.117070
0.053327;218.301555
0.028885;217.845406
0.020981;221.775093
0.021778;216.277695
0.030845;214.575098
0.069231;213.103956
0.045116;212.789272
0.030396;219.766667
0.034992;229.031873
0.080773;232.764579
0.067879;230.744680
0.084802;222.290098
0.080497;222.370932
0.085213;224.248011
0.090790;217.409680
0.055632;222.361245
0.065693;219.216872
0.067486;219.154892
0.045051;222.326664
0.054901;220.947603
0.038367;225.166875
0.065890;221.345408
0.060692;217.501350
0.077652;219.204478
0.080614;222.084174
0.064380;229.828660
0.040321;231.396148
0.026399;226.530307
0.034777;220.370725
0.048521;218.248435
0.050264;217.524059
0.023298;224.205098
0.015325;232.861442
0.015860;230.402801
0.014411;234.550196
0.023742;230.860926
0.032092;226.506762
0.033212;221.505413
0.035016;219.080100
0.043392;224.405413
0.051117;232.339679
0.053478;233.925201
0.057360;227.612913
0.047219;227.897286
0.047574;224.115306
0.024656;229.219888
0.011389;239.169883
0.014720;242.097378
0.019718;232.085412
0.016263;231.625308
0.012747;231.676353
0.009700;229.730518
0.021095;224.197076
0.054389;216.002702
0.030134;218.048018
0.027266;224.027293
0.021337;228.595007
0.030654;233.174372
0.051821;236.073010
0.065783;230.732489
0.043309;225.553219
0.024357;223.515939
0.028227;224.371150
0.044569;220.037499
0.036831;220.114369
0.026302;232.477385
0.023336;239.101234
0.059126;222.895505
0.038080;222.109574
0.053297;219.060203
0.024106;217.536465
0.059656;217.538021
0.068987;223.246449
0.065585;225.886654
0.041173;227.028840
0.066551;224.948113
0.045758;221.842610
0.077121;226.618334
0.041675;229.590830
0.030816;233.902074
0.020220;229.929678
0.016226;230.510197
0.033870;229.278324
0.020154;230.218943
0.024906;226.614988
0.066256;222.948527
0.033728;223.086343
0.031207;222.066857
0.043638;218.165514
0.033652;226.079579
0.033812;219.340508
0.072652;217.768005
0.035753;223.613941
0.033299;222.964051
0.047501;219.627283
0.028302;215.464682
0.049576;213.085933
0.056846;212.347288
0.052897;216.247394
0.053784;220.652815
0.055695;225.069479
0.087928;221.027287
0.065256;223.238434
0.053101;220.529577
0.042037;223.012804
0.048664;221.519154
0.064846;218.603946
0.075010;216.540196
0.078000;214.819675
0.059561;217.474366
0.040319;217.606135
0.032736;218.749574
0.052718;221.837490
0.029150;221.041762
0.016788;221.206753
0.018533;217.898944
0.036215;214.718950
0.044758;214.781452
0.046048;219.258331
0.027342;221.709997
0.011188;227.843735
0.014883;222.728939
0.042654;218.720826
0.063965;214.451973
0.041287;221.265305
0.023163;224.750097
0.023667;225.716970
0.049455;223.348014
0.018404;224.768643
0.010922;228.822804
0.011079;222.360399
0.012462;219.912593
0.013273;223.359678
0.015423;223.194979
0.009757;223.653529
0.010412;228.031553
0.006329;231.420196
0.011449;218.389674
0.021621;216.763751
0.010609;226.028960
0.006951;226.745407
0.010287;229.489782
0.008099;228.717998
0.007009;223.525395
0.008012;223.218087
0.006115;218.976328
0.007480;215.347168
0.016062;216.479362
0.017480;217.878219
0.023430;221.898729
0.019122;219.068312
0.013198;219.857590
0.020527;225.145613
0.013259;223.446861
0.015960;225.213946
0.013688;219.791338
0.014066;211.579359
0.015155;217.447488
0.019320;221.578733
0.016580;223.346647
0.017493;221.443936
0.011900;218.099868
0.010295;214.162678
0.012623;220.524671
0.013537;230.533627
0.015105;231.995497
0.009240;226.662580
0.010504;220.342884
0.008307;218.166324
0.005066;224.048194
0.004033;232.430591
0.006598;225.916119
0.005725;215.664756
0.004129;214.892568
0.003146;220.331524
0.003844;210.551941
0.004986;205.463402
0.004160;209.777361
0.003397;217.400602
0.006836;223.180812
0.005356;225.859457
0.008543;220.141425
0.008669;227.678931
0.007193;231.623930
0.005207;209.533688
0.009893;197.209664
0.007678;220.968310
0.007014;227.735705
0.004936;223.010906
0.007875;215.136110
0.004680;215.818719
0.003354;222.682582
0.003566;221.886744
0.003104;212.156955
0.002973;213.855909
0.003682;212.682975
0.003575;217.068604
0.004318;210.333293
0.004987;208.311014
0.003841;205.219759
0.005401;206.807674
0.011373;200.558922
0.009977;204.441531
0.009055;202.240791
0.011178;194.407672
0.011089;208.220391
0.008547;214.729242
0.006634;196.180580
0.008295;197.606019
0.005608;217.929565
0.004287;221.908414
0.003387;217.904960
0.003423;213.779231
0.002937;219.231841
0.002026;228.190192
0.003092;235.185707
0.005938;217.347546
0.011825;193.173813
0.011130;196.390172
0.006937;209.123607
0.007247;217.613918
0.006159;211.465064
0.004170;208.426011
0.003764;207.008703
0.002971;204.761200
0.003675;195.870588
0.003767;201.354443
0.003888;214.744874
0.005982;204.953816
0.005719;206.072262
0.005088;218.368190
0.005933;222.114333
0.005862;225.515983
0.005699;219.416795
0.006951;223.132258
0.010587;211.766402
0.012114;212.779543
0.006762;233.496424
0.007856;241.364029
0.008692;244.261948
0.007201;227.127446
0.007481;215.096734
0.006564;226.311732
0.006327;238.797148
0.004542;250.798392
0.004031;247.258772
0.006618;220.463156
0.005156;223.218288
0.003786;221.280295
0.005894;224.382602
0.010895;225.706662
0.012980;220.390931
0.007836;215.756136
0.005664;215.769153
0.007061;213.887084
0.005665;215.754380
0.005725;210.760723
0.005889;206.360927
0.003539;206.842280
0.004257;210.598012
0.002991;208.847277
0.002530;213.013943
0.007067;217.896761
0.009900;218.873629
0.005618;201.319234
0.004068;209.529772
0.003715;213.274469
0.003525;212.673422
0.004630;201.696953
0.004155;196.645067
0.005736;203.316837
0.004014;225.500717
0.010455;228.193440
0.013835;225.452710
0.010806;228.240940
0.011797;231.771873
0.017987;226.770104
0.027141;218.217196
0.034973;217.523130
0.025798;216.475626
0.026319;211.680103
0.031934;218.896666
0.032184;222.344059
0.026999;219.282502
0.018394;217.099281
0.008029;226.299995
0.013709;212.823521
0.013606;207.176025
0.013554;212.291134
0.007885;224.498114
0.008027;227.276240
0.008506;221.188115
0.009413;224.372505
0.014478;227.070222
0.014074;226.554375
0.013256;226.336870
0.028536;221.349058
0.048040;221.465724
0.023772;224.319259
0.021644;217.419775
0.027135;216.901143
0.032606;221.116037
0.023043;223.091237
0.017239;220.330822
0.016093;219.614576
0.014378;224.195933
0.012629;224.934891
0.010421;224.086555
0.011408;229.097378
0.018730;225.152803
0.015509;219.384058
0.010664;216.319891
0.008067;214.463336
0.005353;225.180616
0.007948;232.304460
0.008933;230.273531
0.013309;225.294999
0.009677;227.554479
0.008017;227.861353
0.008097;222.260320
0.015747;215.163956
0.015925;213.331971
0.018031;218.555712
0.018692;217.515922
0.017864;221.225306
0.012024;230.411981
0.010674;229.899384
0.030882;220.789689
0.035141;218.050206
0.022811;222.864792
0.026340;219.948332
0.025503;217.648641
0.040844;217.658022
0.027101;228.169903
0.018248;233.135518
0.018678;227.222283
0.013436;225.902384
0.012258;226.876232
0.015811;226.950196
0.008220;228.472902
0.007438;230.317689
0.005806;217.912497
0.004893;215.667497
0.028658;230.763747
0.020470;225.608747
0.023976;218.899997
0.022446;216.103747
0.050607;213.563747
0.052388;210.373747
0.051679;210.986247
0.083589;210.077497
0.096808;212.681247
0.084507;211.299997
0.061406;211.473747
0.051074;211.394997
0.061345;206.042497
0.080669;210.194997
0.063689;210.862497
0.089137;208.382497
